row_id,error_type,original_text,corrected_text,source_sentence,hypothesis_sentence
362,M:PUNCT,,",","whereas in a public transport , you only have to pay the ticket , you do n't have to drive and if the bus or train or whatever vehicle you use , breacks down it is n't your responsibility .","whereas in public transport , you only have to pay for the ticket , you do n't have to drive , and if the bus or train or whatever vehicle you use breaks down , it is n't your responsibility ."
363,R:VERB:SVA,pollute,pollutes,"Besides , public transport pollute less than cars .","Besides , public transport pollutes less than cars ."
364,M:DET,,a,"In conclusion , I think public transport has future , and the more people use it , the more future will have .","In conclusion , I think public transport has a future , and the more people use it , the more future it will have ."
364,M:PRON,,it,"In conclusion , I think public transport has future , and the more people use it , the more future will have .","In conclusion , I think public transport has a future , and the more people use it , the more future it will have ."
365,R:VERB:FORM,to serve,serving,"I 'm your employee , to serve on your company .","I 'm your employee , serving in your company ."
365,R:PREP,on,in,"I 'm your employee , to serve on your company .","I 'm your employee , serving in your company ."
368,M:VERB:FORM,,to,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,M:ADV,,diligently,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,R:OTHER,diligently,to,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,M:VERB,,helping,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,U:VERB:TENSE,helped,,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,U:OTHER,instead of the instructor,,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,R:VERB:FORM,to answer,answering,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,M:OTHER,,instead of the instructor,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,R:OTHER,but also,and,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,R:VERB:FORM,to clean,cleaning,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,M:PREP,,for,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
368,R:OTHER,",",. It was,"I completed many tasks , including tutoring three students complete summer homework , correcting homework diligently assist the instructor , the instructor helped organize handouts , instead of the instructor to answer questions raised by the students , but also to clean the classroom hygiene , very hard , but I have nothing to complain about .","I completed many tasks , including tutoring three students to complete summer homework , diligently correcting homework to assist the instructor , helping the instructor organize handouts , answering questions raised by the students instead of the instructor , and cleaning the classroom for hygiene . It was very hard , but I have nothing to complain about ."
369,R:VERB:TENSE,work,worked,"I work hard for two months , pay a lot .","I worked hard for two months , and paid a lot ."
369,R:OTHER,pay,and paid,"I work hard for two months , pay a lot .","I worked hard for two months , and paid a lot ."
370,M:VERB:TENSE,,is,"Just your wage paid too much lower than I expected , I want a little higher wages , payment of 300 yuan more than the existing wage basis .","Just your wage is paid much lower than I expected , I want a little higher wage , a payment of 300 yuan more than the existing wage basis ."
370,U:ADV,too,,"Just your wage paid too much lower than I expected , I want a little higher wages , payment of 300 yuan more than the existing wage basis .","Just your wage is paid much lower than I expected , I want a little higher wage , a payment of 300 yuan more than the existing wage basis ."
370,R:NOUN:NUM,wages,wage,"Just your wage paid too much lower than I expected , I want a little higher wages , payment of 300 yuan more than the existing wage basis .","Just your wage is paid much lower than I expected , I want a little higher wage , a payment of 300 yuan more than the existing wage basis ."
370,M:DET,,a,"Just your wage paid too much lower than I expected , I want a little higher wages , payment of 300 yuan more than the existing wage basis .","Just your wage is paid much lower than I expected , I want a little higher wage , a payment of 300 yuan more than the existing wage basis ."
372,M:PUNCT,,",","I think about transport that the government has to help the public transport , for example bus , train , metro and more , for the only one reason : the quality of life against the pollution .","I think about transport that the government has to help the public transport , for example , bus , train , metro , and more , for only one reason : the quality of life against pollution ."
372,M:PUNCT,,",","I think about transport that the government has to help the public transport , for example bus , train , metro and more , for the only one reason : the quality of life against the pollution .","I think about transport that the government has to help the public transport , for example , bus , train , metro , and more , for only one reason : the quality of life against pollution ."
372,U:DET,the,,"I think about transport that the government has to help the public transport , for example bus , train , metro and more , for the only one reason : the quality of life against the pollution .","I think about transport that the government has to help the public transport , for example , bus , train , metro , and more , for only one reason : the quality of life against pollution ."
372,U:DET,the,,"I think about transport that the government has to help the public transport , for example bus , train , metro and more , for the only one reason : the quality of life against the pollution .","I think about transport that the government has to help the public transport , for example , bus , train , metro , and more , for only one reason : the quality of life against pollution ."
373,R:NOUN:NUM,situation,situations,"Travelling by car is more convenient in a lot of situation , but it could be annoying for search parking and for cost of fuel , and also maintenance cost .","Travelling by car is more convenient in a lot of situations , but it could be annoying to search for parking and for the cost of fuel , and also maintenance costs ."
373,M:VERB:FORM,,to,"Travelling by car is more convenient in a lot of situation , but it could be annoying for search parking and for cost of fuel , and also maintenance cost .","Travelling by car is more convenient in a lot of situations , but it could be annoying to search for parking and for the cost of fuel , and also maintenance costs ."
373,R:WO,for search,search for,"Travelling by car is more convenient in a lot of situation , but it could be annoying for search parking and for cost of fuel , and also maintenance cost .","Travelling by car is more convenient in a lot of situations , but it could be annoying to search for parking and for the cost of fuel , and also maintenance costs ."
373,M:DET,,the,"Travelling by car is more convenient in a lot of situation , but it could be annoying for search parking and for cost of fuel , and also maintenance cost .","Travelling by car is more convenient in a lot of situations , but it could be annoying to search for parking and for the cost of fuel , and also maintenance costs ."
373,R:NOUN:NUM,cost,costs,"Travelling by car is more convenient in a lot of situation , but it could be annoying for search parking and for cost of fuel , and also maintenance cost .","Travelling by car is more convenient in a lot of situations , but it could be annoying to search for parking and for the cost of fuel , and also maintenance costs ."
374,M:PUNCT,,",",In big cities public transport works well because there 's a good feedback by people .,"In big cities , public transport works well because there 's good feedback from people ."
374,U:DET,a,,In big cities public transport works well because there 's a good feedback by people .,"In big cities , public transport works well because there 's good feedback from people ."
374,R:PREP,by,from,In big cities public transport works well because there 's a good feedback by people .,"In big cities , public transport works well because there 's good feedback from people ."
375,R:OTHER,Instead,"Instead,","Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,"cities ,","cities,","Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,ca n't,can't,"Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,"way ,","way,","Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:NOUN,companies,"companies,","Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,it 's,it's,"Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,M:VERB:FORM,,to,"Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,"money ,","money,","Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
375,R:ORTH,it .,it.,"Instead in the small cities , it ca n't be good in the same way , because for the transport companies it 's not convenient invest money , because fewer people would use it .","Instead, in the small cities, it can't be good in the same way, because for the transport companies, it's not convenient to invest money, because fewer people would use it."
376,R:PRON,that,who,Tom Sawyer was a boy that lived with his aunt Polly and she had to punish Tom because sometimes Tom did n't go to school .,"Tom Sawyer was a boy who lived with his aunt Polly , and she had to punish Tom because sometimes Tom did n't go to school ."
376,M:PUNCT,,",",Tom Sawyer was a boy that lived with his aunt Polly and she had to punish Tom because sometimes Tom did n't go to school .,"Tom Sawyer was a boy who lived with his aunt Polly , and she had to punish Tom because sometimes Tom did n't go to school ."
377,M:PUNCT,,",",On Monday Tom went walking to school and he saw his friend Huck which they talk a lot and Tom exchanged a tick for his tooth .,"On Monday Tom went walking to school and he saw his friend Huck , who he talks a lot with , and Tom exchanged a tick for his tooth ."
377,R:PRON,which,who,On Monday Tom went walking to school and he saw his friend Huck which they talk a lot and Tom exchanged a tick for his tooth .,"On Monday Tom went walking to school and he saw his friend Huck , who he talks a lot with , and Tom exchanged a tick for his tooth ."
377,R:PRON,they,he,On Monday Tom went walking to school and he saw his friend Huck which they talk a lot and Tom exchanged a tick for his tooth .,"On Monday Tom went walking to school and he saw his friend Huck , who he talks a lot with , and Tom exchanged a tick for his tooth ."
377,R:VERB:SVA,talk,talks,On Monday Tom went walking to school and he saw his friend Huck which they talk a lot and Tom exchanged a tick for his tooth .,"On Monday Tom went walking to school and he saw his friend Huck , who he talks a lot with , and Tom exchanged a tick for his tooth ."
377,M:OTHER,,"with ,",On Monday Tom went walking to school and he saw his friend Huck which they talk a lot and Tom exchanged a tick for his tooth .,"On Monday Tom went walking to school and he saw his friend Huck , who he talks a lot with , and Tom exchanged a tick for his tooth ."
378,M:PUNCT,,",",Then he saw a beautiful girl named Becky so Tom talk to her at school and they went into a secret garden and Tom kissed Becky .,"Then he saw a beautiful girl named Becky , so Tom talked to her at school , and they went into a secret garden , and Tom kissed Becky ."
378,R:VERB:TENSE,talk,talked,Then he saw a beautiful girl named Becky so Tom talk to her at school and they went into a secret garden and Tom kissed Becky .,"Then he saw a beautiful girl named Becky , so Tom talked to her at school , and they went into a secret garden , and Tom kissed Becky ."
378,M:PUNCT,,",",Then he saw a beautiful girl named Becky so Tom talk to her at school and they went into a secret garden and Tom kissed Becky .,"Then he saw a beautiful girl named Becky , so Tom talked to her at school , and they went into a secret garden , and Tom kissed Becky ."
378,M:PUNCT,,",",Then he saw a beautiful girl named Becky so Tom talk to her at school and they went into a secret garden and Tom kissed Becky .,"Then he saw a beautiful girl named Becky , so Tom talked to her at school , and they went into a secret garden , and Tom kissed Becky ."
379,R:VERB:TENSE,say,said,Tom say to her of another girl so she got mad and she ignored Tom .,"Tom said to her about another girl , so she got mad and she ignored Tom ."
379,R:PREP,of,about,Tom say to her of another girl so she got mad and she ignored Tom .,"Tom said to her about another girl , so she got mad and she ignored Tom ."
379,M:PUNCT,,",",Tom say to her of another girl so she got mad and she ignored Tom .,"Tom said to her about another girl , so she got mad and she ignored Tom ."
380,U:VERB:FORM,to,,Tom was so sad because Becky did n't to talk with him so Tom went on a trip with Huck and disappeared for weeks .,"Tom was so sad because Becky did n't talk with him , so Tom went on a trip with Huck and disappeared for weeks ."
380,M:PUNCT,,",",Tom was so sad because Becky did n't to talk with him so Tom went on a trip with Huck and disappeared for weeks .,"Tom was so sad because Becky did n't talk with him , so Tom went on a trip with Huck and disappeared for weeks ."
381,M:PUNCT,,",",When Tom saw his house he sneak into his house and saw he aunt Polly crying for him .,"When Tom saw his house , he sneaked into his house and saw his aunt Polly crying for him ."
381,R:VERB:TENSE,sneak,sneaked,When Tom saw his house he sneak into his house and saw he aunt Polly crying for him .,"When Tom saw his house , he sneaked into his house and saw his aunt Polly crying for him ."
381,R:DET,he,his,When Tom saw his house he sneak into his house and saw he aunt Polly crying for him .,"When Tom saw his house , he sneaked into his house and saw his aunt Polly crying for him ."
382,M:PUNCT,,",",So the next day the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead but suddenly Tom open the door and got in so everybody was so surprised to see Tom .,"So the next day , the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead , but suddenly Tom opened the door and got in , so everybody was so surprised to see Tom ."
382,M:PUNCT,,",",So the next day the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead but suddenly Tom open the door and got in so everybody was so surprised to see Tom .,"So the next day , the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead , but suddenly Tom opened the door and got in , so everybody was so surprised to see Tom ."
382,R:VERB:TENSE,open,opened,So the next day the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead but suddenly Tom open the door and got in so everybody was so surprised to see Tom .,"So the next day , the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead , but suddenly Tom opened the door and got in , so everybody was so surprised to see Tom ."
382,M:PUNCT,,",",So the next day the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead but suddenly Tom open the door and got in so everybody was so surprised to see Tom .,"So the next day , the people of the town went to church to hear the funeral of Tom because many people thought that Tom was dead , but suddenly Tom opened the door and got in , so everybody was so surprised to see Tom ."
383,R:VERB:TENSE,is,was,The next day Huck went to Tom 's house to tell him that there is an abandoned house up the hill so the two boys considered like an andventure .,"The next day Huck went to Tom 's house to tell him that there was an abandoned house up the hill , so the two boys considered it an adventure ."
383,M:PUNCT,,",",The next day Huck went to Tom 's house to tell him that there is an abandoned house up the hill so the two boys considered like an andventure .,"The next day Huck went to Tom 's house to tell him that there was an abandoned house up the hill , so the two boys considered it an adventure ."
383,R:OTHER,like,it,The next day Huck went to Tom 's house to tell him that there is an abandoned house up the hill so the two boys considered like an andventure .,"The next day Huck went to Tom 's house to tell him that there was an abandoned house up the hill , so the two boys considered it an adventure ."
383,R:SPELL,andventure,adventure,The next day Huck went to Tom 's house to tell him that there is an abandoned house up the hill so the two boys considered like an andventure .,"The next day Huck went to Tom 's house to tell him that there was an abandoned house up the hill , so the two boys considered it an adventure ."
384,R:SPELL,misterious,mysterious,So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
384,M:PUNCT,,",",So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
384,M:PUNCT,,",",So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
384,M:PUNCT,,",",So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
384,R:VERB:TENSE,hide,hid,So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
384,R:SPELL,Injuin,Injun,So they went to the misterious house and when they were inside they heard voices so Tom and Huck hide and they saw that Injuin Joe was the one that was talking .,"So they went to the mysterious house , and when they were inside , they heard voices , so Tom and Huck hid and they saw that Injun Joe was the one that was talking ."
385,R:MORPH,planing,planning,the two boys heard that he was planing to steal some money and kill people so the boys start their adventure on stoping Injuin Joe ...,"the two boys heard that he was planning to steal some money and kill people , so the boys started their adventure on stopping Injun Joe ..."
385,M:PUNCT,,",",the two boys heard that he was planing to steal some money and kill people so the boys start their adventure on stoping Injuin Joe ...,"the two boys heard that he was planning to steal some money and kill people , so the boys started their adventure on stopping Injun Joe ..."
385,R:VERB:TENSE,start,started,the two boys heard that he was planing to steal some money and kill people so the boys start their adventure on stoping Injuin Joe ...,"the two boys heard that he was planning to steal some money and kill people , so the boys started their adventure on stopping Injun Joe ..."
385,R:VERB:INFL,stoping,stopping,the two boys heard that he was planing to steal some money and kill people so the boys start their adventure on stoping Injuin Joe ...,"the two boys heard that he was planning to steal some money and kill people , so the boys started their adventure on stopping Injun Joe ..."
385,R:SPELL,Injuin,Injun,the two boys heard that he was planing to steal some money and kill people so the boys start their adventure on stoping Injuin Joe ...,"the two boys heard that he was planning to steal some money and kill people , so the boys started their adventure on stopping Injun Joe ..."
386,R:ORTH,jo,Jo,"Hi , jo .","Hi , Jo ."
389,M:DET,,a,"As for your questions , I think that you should work in Japanese restaurant , such as Japanese "" ryotei "" and "" izakaya "" .","As for your questions , I think that you should work in a Japanese restaurant , such as a Japanese "" ryotei "" or "" izakaya "" ."
389,M:DET,,a,"As for your questions , I think that you should work in Japanese restaurant , such as Japanese "" ryotei "" and "" izakaya "" .","As for your questions , I think that you should work in a Japanese restaurant , such as a Japanese "" ryotei "" or "" izakaya "" ."
389,R:CONJ,and,or,"As for your questions , I think that you should work in Japanese restaurant , such as Japanese "" ryotei "" and "" izakaya "" .","As for your questions , I think that you should work in a Japanese restaurant , such as a Japanese "" ryotei "" or "" izakaya "" ."
390,R:NOUN:NUM,skill,skills,That is because you will improve your Japanese skill in them .,That is because you will improve your Japanese skills in them .
391,R:ORTH,south East,Southeast,"Recently , many south East Asians have studied Japanese in Japan while working in them .","Recently , many Southeast Asians have studied Japanese in Japan while working in it ."
391,R:PRON,them,it,"Recently , many south East Asians have studied Japanese in Japan while working in them .","Recently , many Southeast Asians have studied Japanese in Japan while working in it ."
392,U:OTHER,in Japan,,"By improving their Japanese skills , in Japan they have the opportunity to get a job .","By improving their Japanese skills , they have the opportunity to get a job in Japan ."
392,M:OTHER,,in Japan,"By improving their Japanese skills , in Japan they have the opportunity to get a job .","By improving their Japanese skills , they have the opportunity to get a job in Japan ."
394,U:DET,all,,He was at Sarah 's house when suddenly he left all the bathroom dirty and went to his house .,He was at Sarah 's house when suddenly he left the bathroom dirty and went to his house .
395,R:VERB:TENSE,clean,cleaned,"so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,R:NOUN:NUM,bathroom,bathrooms,"so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,M:PUNCT,,",","so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,U:PREP,to,,"so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,R:SPELL,bathroon,bathroom,"so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,M:PUNCT,,",","so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,R:VERB:TENSE,leave,left,"so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
395,M:PUNCT,,",","so he went back to Sarah 's house and clean all the bathroom , but Sarah already knew that he left the bathroom like this so before Michael entered to the bathroon she said : "" I know what you leave there "" and Michael went running to the bathroom .","so he went back to Sarah 's house and cleaned all the bathrooms , but Sarah already knew that he left the bathroom like this , so before Michael entered the bathroom , she said : "" I know what you left there "" , and Michael went running to the bathroom ."
397,R:MORPH,centre,center,"My school is located in the centre of the city in Bangalore , India .","My school is located in the center of the city in Bangalore , India ."
398,R:DET,their,its,My school has a unique reputation for their friendliness and the quality of education .,My school has a unique reputation for its friendliness and the quality of education .
399,R:SPELL,understanad,understand,I like my maths teacher very much because her teaching style is very realistic and simple to understanad .,I like my maths teacher very much because her teaching style is very realistic and simple to understand .
401,R:SPELL,esay,essay,"This is an esay about my favourite sport , it is swimming since I was a child because always enjoy a lot and what is more I can do it alone , I never refuse to go swimming pool and less in summer , of course .","This is an essay about my favourite sport , it is swimming since I was a child because I always enjoy it a lot and what is more I can do it alone , I never refuse to go to the swimming pool and less in summer , of course ."
401,M:PRON,,I,"This is an esay about my favourite sport , it is swimming since I was a child because always enjoy a lot and what is more I can do it alone , I never refuse to go swimming pool and less in summer , of course .","This is an essay about my favourite sport , it is swimming since I was a child because I always enjoy it a lot and what is more I can do it alone , I never refuse to go to the swimming pool and less in summer , of course ."
401,M:PRON,,it,"This is an esay about my favourite sport , it is swimming since I was a child because always enjoy a lot and what is more I can do it alone , I never refuse to go swimming pool and less in summer , of course .","This is an essay about my favourite sport , it is swimming since I was a child because I always enjoy it a lot and what is more I can do it alone , I never refuse to go to the swimming pool and less in summer , of course ."
401,M:OTHER,,to the,"This is an esay about my favourite sport , it is swimming since I was a child because always enjoy a lot and what is more I can do it alone , I never refuse to go swimming pool and less in summer , of course .","This is an essay about my favourite sport , it is swimming since I was a child because I always enjoy it a lot and what is more I can do it alone , I never refuse to go to the swimming pool and less in summer , of course ."
402,M:OTHER,,but they,"I do n't have friends who like swimming , almost like football or similar teams sports , and always I go alone it is n't boring for me furthermore , I prefer going alone because anybody bother me or I haven't wait anybody .","I do n't have friends who like swimming , but they almost like football or similar team sports , and even though I always go alone , it is n't boring for me . Furthermore , I prefer going alone because nobody bothers me or I do n't have to wait for anybody ."
402,R:NOUN:NUM,teams,team,"I do n't have friends who like swimming , almost like football or similar teams sports , and always I go alone it is n't boring for me furthermore , I prefer going alone because anybody bother me or I haven't wait anybody .","I do n't have friends who like swimming , but they almost like football or similar team sports , and even though I always go alone , it is n't boring for me . Furthermore , I prefer going alone because nobody bothers me or I do n't have to wait for anybody ."
402,M:OTHER,,even though,"I do n't have friends who like swimming , almost like football or similar teams sports , and always I go alone it is n't boring for me furthermore , I prefer going alone because anybody bother me or I haven't wait anybody .","I do n't have friends who like swimming , but they almost like football or similar team sports , and even though I always go alone , it is n't boring for me . Furthermore , I prefer going alone because nobody bothers me or I do n't have to wait for anybody ."
402,R:WO,always I,I always,"I do n't have friends who like swimming , almost like football or similar teams sports , and always I go alone it is n't boring for me furthermore , I prefer going alone because anybody bother me or I haven't wait anybody .","I do n't have friends who like swimming , but they almost like football or similar team sports , and even though I always go alone , it is n't boring for me . Furthermore , I prefer going alone because nobody bothers me or I do n't have to wait for anybody ."
402,M:PUNCT,,",","I do n't have friends who like swimming , almost like football or similar teams sports , and always I go alone it is n't boring for me furthermore , I prefer going alone because anybody bother me or I haven't wait anybody .","I do n't have friends who like swimming , but they almost like football or similar team sports , and even though I always go alone , it is n't boring for me . Furthermore , I prefer going alone because nobody bothers me or I do n't have to wait for anybody ."
